<X> <Y> <dY> <dX>
8.013096500000000e-02 2.139130559999998e-02 9.642514293105624e-03 1.343924100000000e-03
8.129417899999999e-02 1.691402400000000e-02 9.109051963954029e-03 1.343927000000000e-03
8.245740100000000e-02 1.743069720000001e-02 9.237137752392800e-03 1.343924100000000e-03
8.362061500000000e-02 2.396155799999998e-02 9.237673660898485e-03 1.343918000000000e-03
8.478383000000000e-02 1.994272920000002e-02 9.150241318007270e-03 1.343918000000000e-03
8.594704400000000e-02 1.776952439999999e-02 9.030042825470243e-03 1.343914900000000e-03
8.711026600000001e-02 1.880811120000000e-02 8.537990998177942e-03 1.343912000000000e-03
8.827348100000000e-02 1.493764080000000e-02 9.100004761882994e-03 1.343905900000000e-03
8.943669500000000e-02 1.792562520000000e-02 8.644811567340024e-03 1.343912000000000e-03
9.059990900000001e-02 1.462515240000001e-02 8.590108521126827e-03 1.343908700000000e-03
9.176313100000000e-02 1.446097319999999e-02 8.404193457703194e-03 1.343899800000000e-03
9.292634600000001e-02 1.248000480000000e-02 8.518121215018118e-03 1.343899800000000e-03
9.408956000000000e-02 1.345966559999999e-02 8.581733649861853e-03 1.343887600000000e-03
9.525277500000000e-02 1.154655840000001e-02 8.243753985393561e-03 1.343884400000000e-03
9.641599700000000e-02 1.613333400000000e-02 8.419979008302849e-03 1.343881600000000e-03
9.757921100000000e-02 2.098604520000001e-02 8.210727167354289e-03 1.343875400000000e-03
9.874242499999999e-02 1.791023640000001e-02 8.405502327011876e-03 1.343878300000000e-03
9.990564700000000e-02 2.292070440000001e-02 8.477933581661042e-03 1.343875400000000e-03
1.010688600000000e-01 1.885154999999998e-02 7.947299568511248e-03 1.343869400000000e-03
1.022320800000000e-01 1.951370760000000e-02 7.915971147574708e-03 1.343863300000000e-03
1.033952900000000e-01 1.710493680000000e-02 7.926617717911706e-03 1.343866200000000e-03
1.045585100000000e-01 1.837349039999999e-02 7.910377736262670e-03 1.343857300000000e-03
1.057217300000000e-01 1.680206640000000e-02 7.631580639343943e-03 1.343857300000000e-03
1.068849400000000e-01 2.179815119999999e-02 8.015572394121841e-03 1.343857300000000e-03
1.080481600000000e-01 2.099790479999999e-02 7.858348898779661e-03 1.343854000000000e-03
1.092113800000000e-01 1.739579279999998e-02 7.799237696121369e-03 1.343845000000000e-03
1.103745900000000e-01 1.853242680000000e-02 7.688348295378702e-03 1.343845000000000e-03
1.115378100000000e-01 2.178139080000000e-02 7.594536689781916e-03 1.343839000000000e-03
1.127010200000000e-01 2.286689280000001e-02 7.781971222987476e-03 1.343841900000000e-03
1.138642400000000e-01 2.064039959999999e-02 7.633537842995126e-03 1.343832800000000e-03
1.150274600000000e-01 1.876101600000001e-02 7.510682760995771e-03 1.343832800000000e-03
1.161906700000000e-01 1.993267920000000e-02 7.647977460234745e-03 1.343826800000000e-03
1.173538900000000e-01 2.217538560000001e-02 7.472376498147916e-03 1.343823600000000e-03
1.185171100000000e-01 2.071568280000001e-02 7.658795396072289e-03 1.343814700000000e-03
1.196803200000000e-01 2.046445440000000e-02 7.328072585536422e-03 1.343820700000000e-03
1.208435400000000e-01 2.336784600000000e-02 7.243913911015768e-03 1.343814700000000e-03
1.220067500000000e-01 2.322594119999999e-02 7.401963252615620e-03 1.343811400000000e-03
1.231699700000000e-01 1.938544199999999e-02 7.059469387565337e-03 1.343808500000000e-03
1.243331900000000e-01 1.964269919999998e-02 7.350820243638484e-03 1.343802400000000e-03
1.254964000000000e-01 2.157039359999999e-02 7.029171765475843e-03 1.343802400000000e-03
1.266596200000000e-01 2.494764480000001e-02 7.091280523040569e-03 1.343790300000000e-03
1.278228300000000e-01 2.882448000000002e-02 7.415966831252487e-03 1.343796000000000e-03
1.289860600000000e-01 2.518955279999999e-02 7.183114905803754e-03 1.343778100000000e-03
1.301492800000000e-01 2.901931680000000e-02 7.162816749482312e-03 1.343778100000000e-03
1.313124900000000e-01 2.905435200000000e-02 6.844123718987348e-03 1.343778100000000e-03
1.324757000000000e-01 3.024686280000000e-02 7.067388772157080e-03 1.343778100000000e-03
1.336389200000000e-01 3.137646720000001e-02 7.187582940197452e-03 1.343765900000000e-03
1.348021300000000e-01 2.832832920000000e-02 6.957577040975249e-03 1.343778100000000e-03
1.359653500000000e-01 2.913085799999999e-02 7.072262198598770e-03 1.343765900000000e-03
1.371285600000000e-01 2.738387159999999e-02 6.825989796912557e-03 1.343759500000000e-03
1.382917900000000e-01 2.825934000000001e-02 6.914442605400449e-03 1.343753800000000e-03
1.394550100000000e-01 2.514000480000000e-02 6.927240121705452e-03 1.343741500000000e-03
1.406182200000000e-01 2.706529080000000e-02 6.643270389007111e-03 1.343741500000000e-03
1.417814300000000e-01 2.691332400000000e-02 6.978726177394818e-03 1.343741500000000e-03
1.429446500000000e-01 2.734408079999999e-02 6.820643064396792e-03 1.343741500000000e-03
1.441078600000000e-01 2.443315200000001e-02 6.844604866105056e-03 1.343729400000000e-03
1.452710800000000e-01 2.478214440000001e-02 6.677934327643993e-03 1.343729400000000e-03
1.464342900000000e-01 2.681939280000000e-02 6.682224473556638e-03 1.343735100000000e-03
1.475975200000000e-01 2.824626839999999e-02 6.750985627669645e-03 1.343717200000000e-03
1.487607400000000e-01 2.872009560000000e-02 6.573833330864008e-03 1.343717200000000e-03
1.499239500000000e-01 2.977500359999999e-02 6.681784415392304e-03 1.343717200000000e-03
1.510871600000000e-01 2.843076600000001e-02 6.459100883106871e-03 1.343705100000000e-03
1.522503800000000e-01 2.498507520000000e-02 6.593145531535979e-03 1.343692900000000e-03
1.534135900000000e-01 2.743181280000000e-02 6.594275249711195e-03 1.343692900000000e-03
1.545768100000000e-01 2.612912400000002e-02 6.422103577568660e-03 1.343698700000000e-03
1.557400400000000e-01 2.678194439999999e-02 6.507673713378503e-03 1.343680800000000e-03
1.569032500000000e-01 3.005776080000000e-02 6.458439361985855e-03 1.343692900000000e-03
1.580664700000000e-01 3.014430000000002e-02 6.536638173814939e-03 1.343680800000000e-03
1.592296800000000e-01 3.114513120000001e-02 6.494556089280694e-03 1.343680800000000e-03
1.603929000000000e-01 3.075288720000000e-02 6.291470380957676e-03 1.343668600000000e-03
1.615561100000000e-01 2.746412999999998e-02 6.410157571259473e-03 1.343668600000000e-03
1.627193200000000e-01 2.875670999999999e-02 6.258087559149684e-03 1.343656400000000e-03
1.638825400000000e-01 2.672334840000000e-02 6.332773554547083e-03 1.343662200000000e-03
1.650457700000000e-01 2.928026400000001e-02 6.221186154228542e-03 1.343644200000000e-03
1.662089800000000e-01 2.889787200000000e-02 6.223048985161047e-03 1.343644200000000e-03
1.673722000000000e-01 3.010101960000001e-02 6.296686177707890e-03 1.343632100000000e-03
1.685354100000000e-01 2.606464799999999e-02 6.274262516747613e-03 1.343632100000000e-03
1.696986300000000e-01 2.760812759999998e-02 6.346215186870518e-03 1.343619900000000e-03
1.708618400000000e-01 3.120522840000000e-02 6.177923386249630e-03 1.343619900000000e-03
1.720250500000000e-01 2.716970999999998e-02 6.254676054489151e-03 1.343619900000000e-03
1.731882700000000e-01 2.849281439999999e-02 6.307018680796351e-03 1.343613500000000e-03
1.743515000000000e-01 3.013864920000000e-02 6.339878684127402e-03 1.343619900000000e-03
1.755147100000000e-01 3.336386520000000e-02 6.374696713708968e-03 1.343595600000000e-03
1.766779300000000e-01 3.257088120000000e-02 6.370632673538361e-03 1.343595600000000e-03
1.778411400000000e-01 3.446851800000000e-02 6.367401602352184e-03 1.343583500000000e-03
1.790043600000000e-01 3.961019400000000e-02 6.466080610142788e-03 1.343583500000000e-03
1.801675700000000e-01 4.709072160000000e-02 6.465351718644881e-03 1.343571200000000e-03
1.813307900000000e-01 5.476409520000001e-02 6.722386093156292e-03 1.343576900000000e-03
1.824940100000000e-01 6.235953360000000e-02 7.097560180289984e-03 1.343571200000000e-03
1.836572300000000e-01 8.894984520000000e-02 7.725622994473155e-03 1.343559000000000e-03
1.848204400000000e-01 1.320296100000000e-01 8.776991416431620e-03 1.343559000000000e-03
1.859836600000000e-01 2.089788360000000e-01 1.115800467796310e-02 1.343546900000000e-03
1.871468700000000e-01 3.183388368000001e-01 1.447090706040593e-02 1.343546900000000e-03
1.883100900000000e-01 4.546356696000000e-01 1.862189787290089e-02 1.343546900000000e-03
1.894733000000000e-01 5.986377359999999e-01 2.291398562186511e-02 1.343546900000000e-03
1.906365200000000e-01 7.027090704000000e-01 2.591205722583672e-02 1.343540500000000e-03
1.917997400000000e-01 7.119927312000000e-01 2.663531095436403e-02 1.343522600000000e-03
1.929629600000000e-01 6.365352648000000e-01 2.378684625929947e-02 1.343522600000000e-03
1.941261700000000e-01 5.009247911999999e-01 1.999742461646428e-02 1.343522600000000e-03
1.952893900000000e-01 3.611829528000000e-01 1.515994033355272e-02 1.343510300000000e-03
1.964526000000000e-01 2.489049048000000e-01 1.174573770975130e-02 1.343510300000000e-03
1.976158200000000e-01 1.738625544000000e-01 9.866872089860356e-03 1.343498200000000e-03
1.987790300000000e-01 1.271325924000000e-01 8.275173556844402e-03 1.343486000000000e-03
1.999422500000000e-01 1.005582216000000e-01 7.512763036387060e-03 1.343479600000000e-03
2.011054800000000e-01 8.404528920000000e-02 7.110299620786258e-03 1.343473900000000e-03
2.022686900000000e-01 7.303159559999998e-02 6.814867132884635e-03 1.343473900000000e-03
2.034319000000000e-01 6.562961280000000e-02 6.713128282880843e-03 1.343461700000000e-03
2.045951200000000e-01 6.046275120000000e-02 6.273776849591908e-03 1.343461700000000e-03
2.057583300000000e-01 5.847221760000000e-02 6.394933004580161e-03 1.343449600000000e-03
2.069215500000000e-01 5.486295240000000e-02 6.280402105845831e-03 1.343449600000000e-03
2.080847600000000e-01 5.124388200000000e-02 6.099567191929498e-03 1.343455300000000e-03
2.092479900000000e-01 4.686974039999999e-02 6.084765154141913e-03 1.343425200000000e-03
2.104112100000000e-01 4.412456760000000e-02 5.850966280218694e-03 1.343437400000000e-03
2.115744200000000e-01 4.227242639999999e-02 6.014947976657394e-03 1.343425200000000e-03
2.127376300000000e-01 4.131095160000001e-02 5.844821133513760e-03 1.343425200000000e-03
2.139008500000000e-01 3.605978879999999e-02 5.821665425470406e-03 1.343413000000000e-03
2.150640600000000e-01 3.580791480000001e-02 5.799378271803008e-03 1.343400900000000e-03
2.162272800000000e-01 3.779385120000001e-02 5.613680092857789e-03 1.343400900000000e-03
2.173904900000000e-01 3.590776919999999e-02 5.669033589438770e-03 1.343394400000000e-03
2.185537200000000e-01 3.383796480000001e-02 5.497838143363064e-03 1.343376600000000e-03
2.197169400000000e-01 3.197449200000000e-02 5.540753541180558e-03 1.343388700000000e-03
2.208801500000000e-01 3.021828360000001e-02 5.526629348733064e-03 1.343364400000000e-03
2.220433700000000e-01 3.019573320000002e-02 5.467642845519562e-03 1.343364400000000e-03
2.232065800000000e-01 2.946667560000000e-02 5.534717831053259e-03 1.343364400000000e-03
2.243697900000000e-01 2.663472240000000e-02 5.339266976705176e-03 1.343352300000000e-03
2.255330100000000e-01 3.032007000000000e-02 5.382995753707699e-03 1.343340000000000e-03
2.266962200000000e-01 3.017473080000001e-02 5.426091946337687e-03 1.343333600000000e-03
2.278594500000000e-01 2.787042000000000e-02 5.399951380234425e-03 1.343327900000000e-03
2.290226700000000e-01 2.783859239999999e-02 5.430603730009297e-03 1.343315700000000e-03
2.301858800000000e-01 2.934964320000000e-02 5.280660031343173e-03 1.343315700000000e-03
2.313491000000000e-01 3.027140040000001e-02 5.310033327476055e-03 1.343315700000000e-03
2.325123100000000e-01 2.919119400000000e-02 5.282769431255527e-03 1.343303500000000e-03
2.336755200000000e-01 2.788480080000000e-02 5.243023228665542e-03 1.343303500000000e-03
2.348387400000000e-01 2.684699880000000e-02 5.218012491738309e-03 1.343291400000000e-03
2.360019500000000e-01 2.513497080000001e-02 5.176335766841463e-03 1.343285000000000e-03
2.371651800000000e-01 2.554816680000000e-02 5.251353120503459e-03 1.343279100000000e-03
2.383284000000000e-01 2.679597000000000e-02 5.111405590499106e-03 1.343267000000000e-03
2.394916100000000e-01 2.741259479999999e-02 5.161030688851738e-03 1.343254800000000e-03
2.406548300000000e-01 2.721073199999999e-02 5.158284525144658e-03 1.343254800000000e-03
2.418180400000000e-01 2.706066359999999e-02 5.181503183234349e-03 1.343242700000000e-03
2.429812600000000e-01 3.003827399999999e-02 5.211279261350755e-03 1.343242700000000e-03
2.441444700000000e-01 3.146300519999999e-02 5.053648267765521e-03 1.343236300000000e-03
2.453077000000000e-01 2.768518320000000e-02 5.135542265846294e-03 1.343218400000000e-03
2.464709100000000e-01 2.777991360000001e-02 4.999329897539201e-03 1.343206200000000e-03
2.476341300000000e-01 2.693561879999999e-02 5.149058206558003e-03 1.343206200000000e-03
2.487973400000000e-01 2.450410679999999e-02 5.049328424612022e-03 1.343206200000000e-03
2.499605600000000e-01 2.515707359999999e-02 4.971849729548897e-03 1.343212000000000e-03
2.511237900000000e-01 2.749201800000000e-02 5.131701421642406e-03 1.343194000000000e-03
2.522870000000000e-01 2.895512760000000e-02 5.043336256822577e-03 1.343169700000000e-03
2.534502100000000e-01 3.024516719999999e-02 5.033559765430919e-03 1.343169700000000e-03
2.546134300000000e-01 2.750159760000000e-02 4.944323607563674e-03 1.343169700000000e-03
2.557766400000000e-01 2.708034120000000e-02 4.895839637149599e-03 1.343145400000000e-03
2.569398600000000e-01 2.739877560000001e-02 5.057590631823030e-03 1.343145400000000e-03
2.581030700000000e-01 2.729255880000002e-02 4.911041702753530e-03 1.343145400000000e-03
2.592662900000000e-01 2.915364480000000e-02 4.857739839194666e-03 1.343145400000000e-03
2.604295000000000e-01 2.721703079999999e-02 4.802257925966723e-03 1.343121100000000e-03
2.615927200000000e-01 2.786579639999999e-02 4.890755885035965e-03 1.343121100000000e-03
2.627559300000000e-01 2.686399800000001e-02 4.897832650481848e-03 1.343121100000000e-03
2.639191400000000e-01 2.743431360000000e-02 4.756817443651782e-03 1.343121100000000e-03
2.650823600000000e-01 3.093679200000000e-02 4.888972572788764e-03 1.343096700000000e-03
2.662455700000000e-01 2.937476280000000e-02 4.853105747324528e-03 1.343083800000000e-03
2.674088200000000e-01 2.899622159999999e-02 4.813363522716827e-03 1.343096700000000e-03
2.685720300000000e-01 2.781886440000000e-02 4.801079826735936e-03 1.343072400000000e-03
2.697352500000000e-01 2.771275080000000e-02 4.742295564392433e-03 1.343048100000000e-03
2.708984600000000e-01 2.493476519999999e-02 4.811229079098897e-03 1.343048100000000e-03
2.720616800000000e-01 2.636005680000000e-02 4.759691236456642e-03 1.343048100000000e-03
2.732248900000000e-01 2.856485280000000e-02 4.792075269090473e-03 1.343023700000000e-03
2.743881000000000e-01 2.879366880000001e-02 4.679895964470309e-03 1.343023700000000e-03
2.755513200000000e-01 2.807042879999999e-02 4.739755509056432e-03 1.343023700000000e-03
2.767145300000000e-01 2.861442839999999e-02 4.757745460306851e-03 1.342999400000000e-03
2.778777500000000e-01 2.822754240000001e-02 4.666577888276337e-03 1.343023700000000e-03
2.790409600000000e-01 2.649609360000001e-02 4.692078746121807e-03 1.342999400000000e-03
2.802041800000000e-01 2.598894960000000e-02 4.629858382357461e-03 1.342975100000000e-03
2.813673900000000e-01 2.684536919999999e-02 4.658401998514594e-03 1.342975100000000e-03
2.825306100000000e-01 2.872999319999999e-02 4.652587258493352e-03 1.342975100000000e-03
2.836938200000000e-01 2.896474920000001e-02 4.519496283646148e-03 1.342975100000000e-03
2.848570300000000e-01 2.718645120000000e-02 4.626476234941504e-03 1.342986500000000e-03
2.860202800000000e-01 2.662750800000000e-02 4.612263491637346e-03 1.342950700000000e-03
2.871834900000000e-01 2.636363040000000e-02 4.550513314118857e-03 1.342950700000000e-03
2.883467100000000e-01 2.550193079999999e-02 4.497476671042617e-03 1.342926400000000e-03
2.895099200000000e-01 2.725946520000000e-02 4.498097181661169e-03 1.342902100000000e-03
2.906731400000000e-01 2.803250039999999e-02 4.561387236207065e-03 1.342926400000000e-03
2.918363500000000e-01 2.777669400000001e-02 4.471624018876930e-03 1.342902100000000e-03
2.929995700000000e-01 2.783923440000001e-02 4.448219597109124e-03 1.342877700000000e-03
2.941627800000000e-01 2.825392320000000e-02 4.446639996908080e-03 1.342902100000000e-03
2.953259900000000e-01 2.880925680000000e-02 4.490931779135955e-03 1.342877700000000e-03
2.964892100000000e-01 2.991191400000000e-02 4.537737318112985e-03 1.342877700000000e-03
2.976524200000000e-01 2.841388679999999e-02 4.484808104057684e-03 1.342853400000000e-03
2.988156400000000e-01 2.731445520000000e-02 4.475826084371268e-03 1.342853400000000e-03
2.999788500000000e-01 2.682959160000000e-02 4.411774470886989e-03 1.342853400000000e-03
3.011420700000000e-01 2.753988120000000e-02 4.459261339006969e-03 1.342829100000000e-03
3.023052800000000e-01 2.764996440000000e-02 4.384125792927087e-03 1.342840500000000e-03
3.034685300000000e-01 2.583738720000002e-02 4.381973826108481e-03 1.342829100000000e-03
3.046317400000000e-01 2.827968480000000e-02 4.361839645412809e-03 1.342804800000000e-03
3.057949500000000e-01 2.676448439999999e-02 4.332218028209693e-03 1.342804800000000e-03
3.069581700000000e-01 2.566229880000000e-02 4.384627314624412e-03 1.342780400000000e-03
3.081213800000000e-01 2.628934320000000e-02 4.250902540662495e-03 1.342780400000000e-03
3.092846000000000e-01 2.767901040000002e-02 4.329452387893673e-03 1.342780400000000e-03
3.104478100000000e-01 2.599564319999999e-02 4.303261448035154e-03 1.342756100000000e-03
3.116110300000000e-01 2.331012480000000e-02 4.318286651283741e-03 1.342731800000000e-03
3.127742400000000e-01 2.373285720000000e-02 4.293337867101735e-03 1.342731800000000e-03
3.139374600000000e-01 2.499918120000000e-02 4.271849294074405e-03 1.342731800000000e-03
3.151006700000000e-01 2.394034080000001e-02 4.355513001450192e-03 1.342731800000000e-03
3.162638800000000e-01 2.253921840000001e-02 4.249745490121430e-03 1.342707400000000e-03
3.174271000000000e-01 2.572504199999999e-02 4.269464291487383e-03 1.342707400000000e-03
3.185903100000000e-01 2.646738360000000e-02 4.312393064084180e-03 1.342707400000000e-03
3.197535300000000e-01 2.661646200000001e-02 4.268977982110995e-03 1.342683100000000e-03
3.209167400000000e-01 2.742129480000000e-02 4.300738391381454e-03 1.342694600000000e-03
3.220799900000000e-01 2.681371680000000e-02 4.246589204173223e-03 1.342658800000000e-03
3.232432000000000e-01 2.552470559999998e-02 4.161992224409067e-03 1.342658800000000e-03
3.244064200000000e-01 2.360071080000000e-02 4.257781628980275e-03 1.342634400000000e-03
3.255696300000000e-01 2.435973119999998e-02 4.158015204728934e-03 1.342634400000000e-03
3.267328400000000e-01 2.423293319999999e-02 4.220649521504870e-03 1.342634400000000e-03
3.278960600000000e-01 2.571516960000000e-02 4.116393707730313e-03 1.342610100000000e-03
3.290592700000000e-01 2.758967759999999e-02 4.155010029192540e-03 1.342610100000000e-03
3.302224900000000e-01 2.847102960000002e-02 4.208653598417576e-03 1.342585800000000e-03
3.313857000000000e-01 2.854577999999999e-02 4.123825697229294e-03 1.342585800000000e-03
3.325489200000000e-01 2.699562960000000e-02 4.110832137360043e-03 1.342561400000000e-03
3.337121300000000e-01 2.698723560000001e-02 4.055750072760143e-03 1.342561400000000e-03
3.348753500000000e-01 2.684526719999999e-02 4.177973325109995e-03 1.342561400000000e-03
3.360385600000000e-01 2.473245840000001e-02 4.136738348326858e-03 1.342537100000000e-03
3.372017700000000e-01 2.551404720000000e-02 4.037190830025072e-03 1.342537100000000e-03
3.383649900000000e-01 2.698341600000001e-02 4.103546021291930e-03 1.342524300000000e-03
3.395282300000000e-01 2.549462400000002e-02 4.029997063358737e-03 1.342512800000000e-03
3.406914500000000e-01 2.567596320000001e-02 4.113087228354882e-03 1.342512800000000e-03
3.418546600000000e-01 2.673568919999999e-02 4.063986776144906e-03 1.342488500000000e-03
3.430178800000000e-01 2.745367800000001e-02 4.043420923751778e-03 1.342488500000000e-03
3.441810900000000e-01 2.555605560000000e-02 4.061620578327412e-03 1.342464100000000e-03
3.453443100000000e-01 2.486363880000001e-02 3.919846538064358e-03 1.342464100000000e-03
3.465075200000000e-01 2.648807519999999e-02 4.011269422172219e-03 1.342439800000000e-03
3.476707300000000e-01 2.689194960000000e-02 3.949938732208850e-03 1.342439800000000e-03
3.488339500000000e-01 2.688589320000000e-02 3.962859682151171e-03 1.342415500000000e-03
3.499971600000000e-01 2.801857920000001e-02 3.967379196029661e-03 1.342415500000000e-03
3.511603800000000e-01 2.836352520000001e-02 4.048008537617389e-03 1.342391100000000e-03
3.523235900000000e-01 2.950316520000000e-02 3.945066666101412e-03 1.342415500000000e-03
3.534868100000000e-01 2.932997159999999e-02 3.880191830055545e-03 1.342391100000000e-03
3.546500200000000e-01 2.920411440000001e-02 3.960603290944061e-03 1.342366800000000e-03
3.558132400000000e-01 2.720420039999999e-02 3.892329460055772e-03 1.342378300000000e-03
3.569764800000000e-01 2.944810439999999e-02 3.941043794165483e-03 1.342366800000000e-03
3.581396900000000e-01 2.826342360000000e-02 3.920255287336373e-03 1.342342500000000e-03
3.593029100000000e-01 2.613461640000000e-02 3.852308429795401e-03 1.342342500000000e-03
3.604661200000000e-01 2.647084320000001e-02 3.957338632402877e-03 1.342318100000000e-03
3.616293400000000e-01 2.780465160000001e-02 3.860939466394761e-03 1.342318100000000e-03
3.627925500000000e-01 2.942630760000000e-02 3.919655887676536e-03 1.342293800000000e-03
3.639557700000000e-01 2.774937960000000e-02 3.888355657216263e-03 1.342293800000000e-03
3.651189800000000e-01 2.941177680000000e-02 3.867165536132581e-03 1.342293800000000e-03
3.662821900000000e-01 2.868538800000000e-02 3.889205039265013e-03 1.342269500000000e-03
3.674454100000000e-01 2.950855919999999e-02 3.780647457394324e-03 1.342269500000000e-03
3.686086200000000e-01 3.042261720000000e-02 3.904318311897982e-03 1.342245100000000e-03
3.697718400000000e-01 2.947984800000000e-02 3.835186874791948e-03 1.342245100000000e-03
3.709350500000000e-01 2.953067279999999e-02 3.846174729711676e-03 1.342245100000000e-03
3.720982700000000e-01 3.032448359999999e-02 3.827125586660204e-03 1.342196500000000e-03
3.732614800000000e-01 3.017216999999999e-02 3.741452349043124e-03 1.342245100000000e-03
3.744247000000000e-01 3.430014720000000e-02 3.928080225864530e-03 1.342232300000000e-03
3.755879400000000e-01 3.950304840000000e-02 3.940216602756984e-03 1.342220800000000e-03
3.767511500000000e-01 4.809291120000000e-02 4.077532497805020e-03 1.342220800000000e-03
3.779143700000000e-01 5.713416360000000e-02 4.278796529345334e-03 1.342196500000000e-03
3.790775800000000e-01 6.999920280000001e-02 4.509060956591670e-03 1.342172200000000e-03
3.802408000000000e-01 8.034897600000000e-02 4.721911545908789e-03 1.342172200000000e-03
3.814040100000000e-01 9.193552320000001e-02 4.800970234482573e-03 1.342172200000000e-03
3.825672300000000e-01 9.635499600000001e-02 4.979489433285783e-03 1.342147900000000e-03
3.837304400000000e-01 9.059316240000000e-02 4.935778475478988e-03 1.342123600000000e-03
3.848936600000000e-01 7.946608920000001e-02 4.620895162946023e-03 1.342123600000000e-03
3.860568700000000e-01 6.528201480000001e-02 4.420210273356913e-03 1.342099300000000e-03
3.872200800000000e-01 5.270259839999999e-02 4.066807664820610e-03 1.342099300000000e-03
3.883833000000000e-01 4.420146360000000e-02 3.985255898916441e-03 1.342099300000000e-03
3.895465100000000e-01 3.906296280000000e-02 3.872491910444206e-03 1.342074900000000e-03
3.907097300000000e-01 3.852040800000001e-02 3.821394122915497e-03 1.342050600000000e-03
3.918729400000000e-01 3.571897680000001e-02 3.760436275942796e-03 1.342086400000000e-03
3.930361900000000e-01 3.608295599999999e-02 3.715681405847217e-03 1.342050600000000e-03
3.941994000000000e-01 3.372543120000000e-02 3.708988736782559e-03 1.342026300000000e-03
3.953626200000000e-01 3.348947399999998e-02 3.655814192964936e-03 1.342026300000000e-03
3.965258300000000e-01 3.169688399999999e-02 3.589294347186350e-03 1.342002000000000e-03
3.976890400000000e-01 3.106301760000000e-02 3.633028004390552e-03 1.342002000000000e-03
3.988522600000000e-01 3.248004719999999e-02 3.670528264006141e-03 1.341977600000000e-03
4.000154700000000e-01 3.183080760000000e-02 3.634044318141429e-03 1.341977600000000e-03
4.011786900000000e-01 3.060378359999999e-02 3.509072569642515e-03 1.341977600000000e-03
4.023419000000000e-01 3.079564800000001e-02 3.611411299433940e-03 1.341953300000000e-03
4.035051200000000e-01 3.229945440000000e-02 3.569669921327442e-03 1.341953300000000e-03
4.046683300000000e-01 3.257603879999998e-02 3.607007180699687e-03 1.341929000000000e-03
4.058315500000000e-01 3.116922720000001e-02 3.540876866343671e-03 1.341929000000000e-03
4.069947600000000e-01 3.038627519999999e-02 3.541819973876339e-03 1.341904600000000e-03
4.081579700000000e-01 3.179584320000001e-02 3.578147554356848e-03 1.341904600000000e-03
4.093211900000000e-01 3.317045880000001e-02 3.506218827716966e-03 1.341891800000000e-03
