<X> <Y> <dY> <dX>
6.966202000000001e-02 2.119571880000000e-02 1.147113949583766e-02 1.343948500000000e-03
7.082523400000000e-02 1.963957200000001e-02 1.123647710986024e-02 1.343948500000000e-03
7.198844900000000e-02 1.735601999999999e-02 1.085258265793216e-02 1.343945300000000e-03
7.315167000000000e-02 1.293196920000000e-02 1.048817119354085e-02 1.343942400000000e-03
7.431488500000000e-02 1.574425920000000e-02 1.094861968213705e-02 1.343936300000000e-03
7.547809900000001e-02 1.513253880000000e-02 9.987413518956507e-03 1.343936300000000e-03
7.664131400000000e-02 2.045800680000001e-02 1.033927185062545e-02 1.343933200000000e-03
7.780453599999999e-02 1.586665919999999e-02 9.991577385700778e-03 1.343930300000000e-03
7.896775000000000e-02 1.680579959999999e-02 9.764846976380635e-03 1.343930300000000e-03
8.013096500000000e-02 2.017390559999998e-02 9.597017606399772e-03 1.343924100000000e-03
8.129417899999999e-02 2.036198999999999e-02 9.233185303768494e-03 1.343927000000000e-03
8.245740100000000e-02 1.777953120000001e-02 9.249858956830156e-03 1.343924100000000e-03
8.362061500000000e-02 1.601190000000000e-02 8.948567656718479e-03 1.343918000000000e-03
8.478383000000000e-02 1.510669320000002e-02 8.974828778962142e-03 1.343918000000000e-03
8.594704400000000e-02 9.782774399999994e-03 8.750484564107394e-03 1.343914900000000e-03
8.711026600000001e-02 1.330709520000000e-02 8.351949850242405e-03 1.343912000000000e-03
8.827348100000000e-02 1.352425080000000e-02 9.049334373339124e-03 1.343905900000000e-03
8.943669500000000e-02 1.343802120000000e-02 8.491823160330593e-03 1.343912000000000e-03
9.059990900000001e-02 9.985976400000020e-03 8.433899293638880e-03 1.343908700000000e-03
9.176313100000000e-02 1.165609320000000e-02 8.310133548331730e-03 1.343899800000000e-03
9.292634600000001e-02 1.352999880000000e-02 8.553763930394358e-03 1.343899800000000e-03
9.408956000000000e-02 1.475798760000000e-02 8.626204219541035e-03 1.343887600000000e-03
9.525277500000000e-02 1.329846840000001e-02 8.300453248448801e-03 1.343884400000000e-03
9.641599700000000e-02 1.431190200000000e-02 8.359262889804620e-03 1.343881600000000e-03
9.757921100000000e-02 2.221860720000001e-02 8.252250784762338e-03 1.343875400000000e-03
9.874242499999999e-02 1.858346040000000e-02 8.428096241837482e-03 1.343878300000000e-03
9.990564700000000e-02 2.064851640000001e-02 8.400810585496164e-03 1.343875400000000e-03
1.010688600000000e-01 2.212921799999999e-02 8.053691606852374e-03 1.343869400000000e-03
1.022320800000000e-01 2.345154960000001e-02 8.044689329838053e-03 1.343863300000000e-03
1.033952900000000e-01 2.666984280000000e-02 8.239403359384214e-03 1.343866200000000e-03
1.045585100000000e-01 2.473812239999999e-02 8.119292228465715e-03 1.343857300000000e-03
1.057217300000000e-01 2.478133440000001e-02 7.884493273324609e-03 1.343857300000000e-03
1.068849400000000e-01 2.569424520000000e-02 8.144750688178382e-03 1.343857300000000e-03
1.080481600000000e-01 2.713380480000000e-02 8.055472584128868e-03 1.343854000000000e-03
1.092113800000000e-01 2.744842080000000e-02 8.121683324687202e-03 1.343845000000000e-03
1.103745900000000e-01 3.136177680000000e-02 8.097125197399897e-03 1.343845000000000e-03
1.115378100000000e-01 3.335282280000000e-02 7.961292497658914e-03 1.343839000000000e-03
1.127010200000000e-01 3.727106880000001e-02 8.252770750231937e-03 1.343841900000000e-03
1.138642400000000e-01 3.673130760000001e-02 8.148270208048715e-03 1.343832800000000e-03
1.150274600000000e-01 3.452779200000001e-02 7.998536422657460e-03 1.343832800000000e-03
1.161906700000000e-01 3.342772320000000e-02 8.072488676997842e-03 1.343826800000000e-03
1.173538900000000e-01 3.848138760000001e-02 7.979080483814394e-03 1.343823600000000e-03
1.185171100000000e-01 3.869545080000000e-02 8.235830117135844e-03 1.343814700000000e-03
1.196803200000000e-01 4.682463840000001e-02 8.155338356962831e-03 1.343820700000000e-03
1.208435400000000e-01 4.907687400000001e-02 8.043840048122719e-03 1.343814700000000e-03
1.220067500000000e-01 5.218542119999998e-02 8.332722000636450e-03 1.343811400000000e-03
1.231699700000000e-01 5.066923799999998e-02 8.014598934629552e-03 1.343808500000000e-03
1.243331900000000e-01 5.416389719999999e-02 8.437779648979408e-03 1.343802400000000e-03
1.254964000000000e-01 6.614804160000000e-02 8.400512657176552e-03 1.343802400000000e-03
1.266596200000000e-01 7.132411680000002e-02 8.541981429861222e-03 1.343790300000000e-03
1.278228300000000e-01 7.713531600000001e-02 8.993125634572585e-03 1.343796000000000e-03
1.289860600000000e-01 8.020841880000000e-02 8.903540311474587e-03 1.343778100000000e-03
1.301492800000000e-01 9.322733279999999e-02 9.231087092681145e-03 1.343778100000000e-03
1.313124900000000e-01 1.088396760000000e-01 9.329295544482766e-03 1.343778100000000e-03
1.324757000000000e-01 1.183868568000000e-01 9.902776094396588e-03 1.343778100000000e-03
1.336389200000000e-01 1.373470632000000e-01 1.068942202526018e-02 1.343765900000000e-03
1.348021300000000e-01 1.560116652000000e-01 1.108303239968964e-02 1.343778100000000e-03
1.359653500000000e-01 1.846422960000000e-01 1.223773171000799e-02 1.343765900000000e-03
1.371285600000000e-01 2.239564476000000e-01 1.324109233171412e-02 1.343759500000000e-03
1.382917900000000e-01 2.779763580000000e-01 1.528733954749590e-02 1.343753800000000e-03
1.394550100000000e-01 3.554400048000000e-01 1.822042570501875e-02 1.343741500000000e-03
1.406182200000000e-01 4.848606048000000e-01 2.206737282345592e-02 1.343741500000000e-03
1.417814300000000e-01 6.873004560000000e-01 3.051402783179763e-02 1.343741500000000e-03
1.429446500000000e-01 9.978069888000000e-01 4.057959557329860e-02 1.343741500000000e-03
1.441078600000000e-01 1.477107000000000e+00 5.864392301300803e-02 1.343729400000000e-03
1.452710800000000e-01 2.124958118400000e+00 8.039842963613154e-02 1.343729400000000e-03
1.464342900000000e-01 2.858811640800000e+00 1.065927804392822e-01 1.343735100000000e-03
1.475975200000000e-01 3.549041534400000e+00 1.339705794400296e-01 1.343717200000000e-03
1.487607400000000e-01 4.044513885600000e+00 1.477908395267970e-01 1.343717200000000e-03
1.499239500000000e-01 4.189443393600000e+00 1.541260205370596e-01 1.343717200000000e-03
1.510871600000000e-01 3.898510128000000e+00 1.395010676417436e-01 1.343705100000000e-03
1.522503800000000e-01 3.290738731200000e+00 1.205367766933747e-01 1.343692900000000e-03
1.534135900000000e-01 2.556151480800001e+00 9.523155846337623e-02 1.343692900000000e-03
1.545768100000000e-01 1.888444680000000e+00 7.008061726211989e-02 1.343698700000000e-03
1.557400400000000e-01 1.351040486400000e+00 5.153643587749846e-02 1.343680800000000e-03
1.569032500000000e-01 9.931407527999999e-01 3.873523932812818e-02 1.343692900000000e-03
1.580664700000000e-01 7.508805240000000e-01 3.068274875358479e-02 1.343680800000000e-03
1.592296800000000e-01 5.968779432000000e-01 2.508563739832026e-02 1.343680800000000e-03
1.603929000000000e-01 4.900960632000000e-01 2.078990151110759e-02 1.343668600000000e-03
1.615561100000000e-01 4.174784459999999e-01 1.890628278824849e-02 1.343668600000000e-03
1.627193200000000e-01 3.596225460000000e-01 1.648185174503735e-02 1.343656400000000e-03
1.638825400000000e-01 3.158802384000000e-01 1.546524766478902e-02 1.343662200000000e-03
1.650457700000000e-01 2.754290880000000e-01 1.370289056417828e-02 1.343644200000000e-03
1.662089800000000e-01 2.450520540000000e-01 1.270471045160071e-02 1.343644200000000e-03
1.673722000000000e-01 2.182307076000000e-01 1.194745683556414e-02 1.343632100000000e-03
1.685354100000000e-01 1.961858580000000e-01 1.128522248673794e-02 1.343632100000000e-03
1.696986300000000e-01 1.817525916000000e-01 1.087682401624582e-02 1.343619900000000e-03
1.708618400000000e-01 1.661202684000000e-01 1.006746821693853e-02 1.343619900000000e-03
1.720250500000000e-01 1.471630380000000e-01 9.702610685630352e-03 1.343619900000000e-03
1.731882700000000e-01 1.330222344000000e-01 9.253320035664658e-03 1.343613500000000e-03
1.743515000000000e-01 1.214799012000000e-01 8.888550696851792e-03 1.343619900000000e-03
1.755147100000000e-01 1.133316192000000e-01 8.597414758679695e-03 1.343595600000000e-03
1.766779300000000e-01 1.036463232000000e-01 8.318690223299013e-03 1.343595600000000e-03
1.778411400000000e-01 1.015092120000000e-01 8.214769464485126e-03 1.343583500000000e-03
1.790043600000000e-01 9.478854600000002e-02 7.980062631789206e-03 1.343583500000000e-03
1.801675700000000e-01 9.695876159999998e-02 7.826948574499188e-03 1.343571200000000e-03
1.813307900000000e-01 9.671399519999999e-02 7.881488397413133e-03 1.343576900000000e-03
1.824940100000000e-01 9.524890560000003e-02 8.012451725759061e-03 1.343571200000000e-03
1.836572300000000e-01 1.009003152000000e-01 8.061584622157248e-03 1.343559000000000e-03
1.848204400000000e-01 1.060572420000000e-01 8.046943423785225e-03 1.343559000000000e-03
1.859836600000000e-01 1.120230240000000e-01 8.297839567472515e-03 1.343546900000000e-03
1.871468700000000e-01 1.112807208000000e-01 8.265548813688814e-03 1.343546900000000e-03
1.883100900000000e-01 1.036386696000000e-01 8.027833887497639e-03 1.343546900000000e-03
1.894733000000000e-01 9.292003800000002e-02 7.679123759841762e-03 1.343546900000000e-03
1.906365200000000e-01 8.137959840000000e-02 7.268070919936039e-03 1.343540500000000e-03
1.917997400000000e-01 7.267552920000001e-02 7.119644514965655e-03 1.343522600000000e-03
1.929629600000000e-01 6.438950880000001e-02 6.717858279841375e-03 1.343522600000000e-03
1.941261700000000e-01 6.028285320000000e-02 6.799119571612850e-03 1.343522600000000e-03
1.952893900000000e-01 6.000113280000000e-02 6.527916938170065e-03 1.343510300000000e-03
1.964526000000000e-01 5.719358280000000e-02 6.377525362872480e-03 1.343510300000000e-03
1.976158200000000e-01 5.617530240000000e-02 6.560935462145616e-03 1.343498200000000e-03
1.987790300000000e-01 5.098651440000000e-02 6.251883977509690e-03 1.343486000000000e-03
1.999422500000000e-01 4.978768559999999e-02 6.187588811995354e-03 1.343479600000000e-03
2.011054800000000e-01 4.846980720000001e-02 6.188072664163951e-03 1.343473900000000e-03
2.022686900000000e-01 4.426951560000000e-02 6.084674182198100e-03 1.343473900000000e-03
2.034319000000000e-01 4.222384680000001e-02 6.113408196459168e-03 1.343461700000000e-03
2.045951200000000e-01 4.087467120000000e-02 5.797522022796366e-03 1.343461700000000e-03
2.057583300000000e-01 3.941141760000000e-02 5.917395438586192e-03 1.343449600000000e-03
2.069215500000000e-01 3.766989839999998e-02 5.857118284244491e-03 1.343449600000000e-03
2.080847600000000e-01 3.766294800000000e-02 5.769063009298169e-03 1.343455300000000e-03
2.092479900000000e-01 3.874981440000001e-02 5.885377448984026e-03 1.343425200000000e-03
2.104112100000000e-01 3.743343960000000e-02 5.693870994027035e-03 1.343437400000000e-03
2.115744200000000e-01 3.639375239999999e-02 5.872108588824031e-03 1.343425200000000e-03
2.127376300000000e-01 3.554417160000000e-02 5.707672811514511e-03 1.343425200000000e-03
2.139008500000000e-01 3.291031679999999e-02 5.747317579444685e-03 1.343413000000000e-03
2.150640600000000e-01 3.190684080000002e-02 5.706845598210371e-03 1.343400900000000e-03
2.162272800000000e-01 3.412831920000001e-02 5.528430312868577e-03 1.343400900000000e-03
2.173904900000000e-01 3.419046120000001e-02 5.628491609224866e-03 1.343394400000000e-03
2.185537200000000e-01 3.659897280000000e-02 5.561719349702423e-03 1.343376600000000e-03
2.197169400000000e-01 3.262755000000000e-02 5.555759777717876e-03 1.343388700000000e-03
2.208801500000000e-01 3.270333360000001e-02 5.583714806562228e-03 1.343364400000000e-03
2.220433700000000e-01 3.408471120000001e-02 5.557227046525810e-03 1.343364400000000e-03
2.232065800000000e-01 3.152966760000001e-02 5.582604648984503e-03 1.343364400000000e-03
2.243697900000000e-01 2.951002439999999e-02 5.403194780095578e-03 1.343352300000000e-03
2.255330100000000e-01 3.007729799999999e-02 5.377515835905185e-03 1.343340000000000e-03
2.266962200000000e-01 2.828685480000001e-02 5.383378082076209e-03 1.343333600000000e-03
2.278594500000000e-01 2.748268800000001e-02 5.391266083311758e-03 1.343327900000000e-03
2.290226700000000e-01 2.764145640000000e-02 5.426132000136388e-03 1.343315700000000e-03
2.301858800000000e-01 2.566618920000000e-02 5.199585489832539e-03 1.343315700000000e-03
2.313491000000000e-01 2.638448639999999e-02 5.223814916604282e-03 1.343315700000000e-03
2.325123100000000e-01 2.690757600000000e-02 5.231903840798841e-03 1.343303500000000e-03
2.336755200000000e-01 2.715591480000001e-02 5.226917615589946e-03 1.343303500000000e-03
2.348387400000000e-01 2.673188280000000e-02 5.215478606875970e-03 1.343291400000000e-03
2.360019500000000e-01 2.811346080000000e-02 5.241617424375896e-03 1.343285000000000e-03
2.371651800000000e-01 2.840879880000001e-02 5.314829220678349e-03 1.343279100000000e-03
2.383284000000000e-01 2.683313999999999e-02 5.112211912921619e-03 1.343267000000000e-03
2.394916100000000e-01 2.697902280000000e-02 5.151630112164185e-03 1.343254800000000e-03
2.406548300000000e-01 2.699762399999999e-02 5.153620210782005e-03 1.343254800000000e-03
2.418180400000000e-01 2.565780960000000e-02 5.150906919434024e-03 1.343242700000000e-03
2.429812600000000e-01 2.672248800000001e-02 5.138123673492462e-03 1.343242700000000e-03
2.441444700000000e-01 2.462050319999999e-02 4.908077384531464e-03 1.343236300000000e-03
2.453077000000000e-01 2.293478520000002e-02 5.032832019276056e-03 1.343218400000000e-03
2.464709100000000e-01 2.329985160000000e-02 4.905019632621037e-03 1.343206200000000e-03
2.476341300000000e-01 2.251726680000000e-02 5.053899639425648e-03 1.343206200000000e-03
2.487973400000000e-01 2.245387080000000e-02 5.005810845606853e-03 1.343206200000000e-03
2.499605600000000e-01 2.118918960000001e-02 4.889457627806581e-03 1.343212000000000e-03
2.511237900000000e-01 2.312113199999999e-02 5.037029675494585e-03 1.343194000000000e-03
2.522870000000000e-01 2.316464159999999e-02 4.920869401608033e-03 1.343169700000000e-03
2.534502100000000e-01 2.360326919999999e-02 4.892670738047772e-03 1.343169700000000e-03
2.546134300000000e-01 2.194136160000000e-02 4.828558523063890e-03 1.343169700000000e-03
2.557766400000000e-01 2.299737720000000e-02 4.810560145349141e-03 1.343145400000000e-03
2.569398600000000e-01 2.242787160000001e-02 4.951190718546925e-03 1.343145400000000e-03
2.581030700000000e-01 2.212466880000001e-02 4.803068090442047e-03 1.343145400000000e-03
2.592662900000000e-01 2.358282479999999e-02 4.741888617216317e-03 1.343145400000000e-03
2.604295000000000e-01 2.250213479999999e-02 4.705057211817490e-03 1.343121100000000e-03
2.615927200000000e-01 2.130735839999998e-02 4.754562998887899e-03 1.343121100000000e-03
2.627559300000000e-01 2.114844000000001e-02 4.777701937820656e-03 1.343121100000000e-03
2.639191400000000e-01 2.253473159999999e-02 4.656603138646704e-03 1.343121100000000e-03
2.650823600000000e-01 2.272899600000000e-02 4.717234601436905e-03 1.343096700000000e-03
2.662455700000000e-01 2.042945280000001e-02 4.669822562801841e-03 1.343083800000000e-03
2.674088200000000e-01 2.030858760000000e-02 4.635723113398437e-03 1.343096700000000e-03
2.685720300000000e-01 2.093259840000000e-02 4.660993420616889e-03 1.343072400000000e-03
2.697352500000000e-01 2.125595880000002e-02 4.611557729755829e-03 1.343048100000000e-03
2.708984600000000e-01 1.856136720000000e-02 4.680562075963468e-03 1.343048100000000e-03
2.720616800000000e-01 1.911594480000000e-02 4.613009324612958e-03 1.343048100000000e-03
2.732248900000000e-01 2.056067280000001e-02 4.628614130804790e-03 1.343023700000000e-03
2.743881000000000e-01 1.885838880000001e-02 4.482915213638809e-03 1.343023700000000e-03
2.755513200000000e-01 1.871141880000000e-02 4.550569333146622e-03 1.343023700000000e-03
2.767145300000000e-01 1.961442839999999e-02 4.574626582548785e-03 1.342999400000000e-03
2.778777500000000e-01 2.102105640000001e-02 4.521677853773106e-03 1.343023700000000e-03
2.790409600000000e-01 1.897389360000000e-02 4.542053284157766e-03 1.342999400000000e-03
2.802041800000000e-01 1.810730160000001e-02 4.474809304254144e-03 1.342975100000000e-03
2.813673900000000e-01 2.008833119999999e-02 4.523438597637698e-03 1.342975100000000e-03
2.825306100000000e-01 2.164314719999999e-02 4.509365348982722e-03 1.342975100000000e-03
2.836938200000000e-01 2.142069120000000e-02 4.371602159917940e-03 1.342975100000000e-03
2.848570300000000e-01 2.023824720000000e-02 4.488308331480862e-03 1.342986500000000e-03
2.860202800000000e-01 2.026701600000001e-02 4.485507018878115e-03 1.342950700000000e-03
2.871834900000000e-01 2.200790640000001e-02 4.464046236930619e-03 1.342950700000000e-03
2.883467100000000e-01 2.199613680000000e-02 4.428791521930206e-03 1.342926400000000e-03
2.895099200000000e-01 2.352973320000001e-02 4.424623856902483e-03 1.342902100000000e-03
2.906731400000000e-01 2.107706039999999e-02 4.423512675564218e-03 1.342926400000000e-03
2.918363500000000e-01 2.227605599999999e-02 4.363639144140597e-03 1.342902100000000e-03
2.929995700000000e-01 2.408255040000000e-02 4.374444016199798e-03 1.342877700000000e-03
2.941627800000000e-01 2.612772720000000e-02 4.404714559155799e-03 1.342902100000000e-03
2.953259900000000e-01 2.668594080000001e-02 4.448844123351786e-03 1.342877700000000e-03
2.964892100000000e-01 2.580888600000000e-02 4.456306224420974e-03 1.342877700000000e-03
2.976524200000000e-01 2.418170880000000e-02 4.402070741744959e-03 1.342853400000000e-03
2.988156400000000e-01 2.449668120000001e-02 4.421042358544989e-03 1.342853400000000e-03
2.999788500000000e-01 2.401790159999998e-02 4.357347928419115e-03 1.342853400000000e-03
3.011420700000000e-01 2.334330720000001e-02 4.377193537141473e-03 1.342829100000000e-03
3.023052800000000e-01 2.214598440000000e-02 4.278524633586449e-03 1.342840500000000e-03
3.034685300000000e-01 2.130314520000001e-02 4.295019617909115e-03 1.342829100000000e-03
3.046317400000000e-01 2.182122480000000e-02 4.238434197652887e-03 1.342804800000000e-03
3.057949500000000e-01 2.206515239999998e-02 4.242120839421283e-03 1.342804800000000e-03
3.069581700000000e-01 2.110031880000000e-02 4.295767784942497e-03 1.342780400000000e-03
3.081213800000000e-01 2.238452520000000e-02 4.177120778397971e-03 1.342780400000000e-03
3.092846000000000e-01 2.082978240000001e-02 4.197799064847571e-03 1.342780400000000e-03
3.104478100000000e-01 1.953466319999998e-02 4.180782543146865e-03 1.342756100000000e-03
3.116110300000000e-01 1.933680479999999e-02 4.243285329284600e-03 1.342731800000000e-03
3.127742400000000e-01 1.806678720000001e-02 4.187833544649189e-03 1.342731800000000e-03
3.139374600000000e-01 1.837335720000001e-02 4.148405398579381e-03 1.342731800000000e-03
3.151006700000000e-01 1.668803280000000e-02 4.218222879561647e-03 1.342731800000000e-03
3.162638800000000e-01 1.476467039999999e-02 4.107414684946317e-03 1.342707400000000e-03
3.174271000000000e-01 1.692386999999999e-02 4.106044237688773e-03 1.342707400000000e-03
3.185903100000000e-01 1.787518560000000e-02 4.151852470040712e-03 1.342707400000000e-03
3.197535300000000e-01 1.738703999999999e-02 4.097623982428094e-03 1.342683100000000e-03
3.209167400000000e-01 1.992487679999999e-02 4.159036770640293e-03 1.342694600000000e-03
3.220799900000000e-01 1.943581080000000e-02 4.109363961243420e-03 1.342658800000000e-03
3.232432000000000e-01 1.975468560000000e-02 4.055641056451337e-03 1.342658800000000e-03
3.244064200000000e-01 1.691761080000001e-02 4.134117839954929e-03 1.342634400000000e-03
3.255696300000000e-01 1.679185320000000e-02 4.020317805947116e-03 1.342634400000000e-03
3.267328400000000e-01 1.644000119999998e-02 4.076114416878438e-03 1.342634400000000e-03
3.278960600000000e-01 1.880226959999999e-02 3.989790078919660e-03 1.342610100000000e-03
3.290592700000000e-01 1.842110760000001e-02 3.985491621976302e-03 1.342610100000000e-03
3.302224900000000e-01 1.795974360000001e-02 4.013421955523597e-03 1.342585800000000e-03
3.313857000000000e-01 1.806171000000000e-02 3.932289422394292e-03 1.342585800000000e-03
3.325489200000000e-01 1.892840160000000e-02 3.963459118444075e-03 1.342561400000000e-03
3.337121300000000e-01 1.800523560000001e-02 3.894070172376622e-03 1.342561400000000e-03
3.348753500000000e-01 1.623067920000000e-02 3.982578929637878e-03 1.342561400000000e-03
3.360385600000000e-01 1.460810040000001e-02 3.952154458365283e-03 1.342537100000000e-03
3.372017700000000e-01 1.588885920000000e-02 3.866143245060738e-03 1.342537100000000e-03
3.383649900000000e-01 1.708494000000000e-02 3.922569915065913e-03 1.342524300000000e-03
3.395282300000000e-01 1.672113600000000e-02 3.873126312674163e-03 1.342512800000000e-03
3.406914500000000e-01 1.563226320000000e-02 3.931031657106501e-03 1.342512800000000e-03
3.418546600000000e-01 1.507138320000000e-02 3.855630800439954e-03 1.342488500000000e-03
3.430178800000000e-01 1.725661200000000e-02 3.860098788822449e-03 1.342488500000000e-03
3.441810900000000e-01 1.762521960000001e-02 3.917644103112164e-03 1.342464100000000e-03
3.453443100000000e-01 1.852727280000001e-02 3.807167755489684e-03 1.342464100000000e-03
3.465075200000000e-01 1.940860919999999e-02 3.882760547411703e-03 1.342439800000000e-03
3.476707300000000e-01 1.840996560000000e-02 3.799288452189202e-03 1.342439800000000e-03
3.488339500000000e-01 1.831217520000000e-02 3.809940661797719e-03 1.342415500000000e-03
3.499971600000000e-01 1.757001720000000e-02 3.782091877836963e-03 1.342415500000000e-03
3.511603800000000e-01 1.934704320000001e-02 3.884285673372838e-03 1.342391100000000e-03
3.523235900000000e-01 2.039241120000001e-02 3.782298452108378e-03 1.342415500000000e-03
3.534868100000000e-01 2.090640959999999e-02 3.731117278859762e-03 1.342391100000000e-03
3.546500200000000e-01 2.091344640000000e-02 3.810247039278533e-03 1.342366800000000e-03
3.558132400000000e-01 1.937016839999998e-02 3.753362516799611e-03 1.342378300000000e-03
3.569764800000000e-01 1.941645240000001e-02 3.762099551423729e-03 1.342366800000000e-03
3.581396900000000e-01 1.916827560000000e-02 3.758186952504167e-03 1.342342500000000e-03
3.593029100000000e-01 1.797570240000001e-02 3.710947724376334e-03 1.342342500000000e-03
3.604661200000000e-01 1.782830519999999e-02 3.803779417625268e-03 1.342318100000000e-03
3.616293400000000e-01 1.703441160000001e-02 3.674052756427945e-03 1.342318100000000e-03
3.627925500000000e-01 1.806513960000000e-02 3.718499776927047e-03 1.342293800000000e-03
3.639557700000000e-01 1.847355959999999e-02 3.725350244748252e-03 1.342293800000000e-03
3.651189800000000e-01 2.025682080000001e-02 3.705240809775254e-03 1.342293800000000e-03
3.662821900000000e-01 1.955072400000000e-02 3.727205395984600e-03 1.342269500000000e-03
3.674454100000000e-01 1.870797720000000e-02 3.595814305156520e-03 1.342269500000000e-03
3.686086200000000e-01 2.131057920000000e-02 3.742351615995157e-03 1.342245100000000e-03
3.697718400000000e-01 2.112096600000001e-02 3.688983569620763e-03 1.342245100000000e-03
3.709350500000000e-01 2.285275680000000e-02 3.728167673369407e-03 1.342245100000000e-03
3.720982700000000e-01 2.406428159999999e-02 3.716204295585938e-03 1.342196500000000e-03
3.732614800000000e-01 2.521338000000000e-02 3.655719666657605e-03 1.342245100000000e-03
3.744247000000000e-01 2.289984720000000e-02 3.726060740774955e-03 1.342232300000000e-03
3.755879400000000e-01 2.327349840000001e-02 3.654497902157925e-03 1.342220800000000e-03
3.767511500000000e-01 2.388744120000001e-02 3.644363766013780e-03 1.342220800000000e-03
3.779143700000000e-01 2.056087559999999e-02 3.617975318587941e-03 1.342196500000000e-03
3.790775800000000e-01 1.954669680000001e-02 3.588836225861942e-03 1.342172200000000e-03
3.802408000000000e-01 2.073616800000000e-02 3.618868981052255e-03 1.342172200000000e-03
3.814040100000000e-01 2.101397520000001e-02 3.507308424351405e-03 1.342172200000000e-03
3.825672300000000e-01 1.953140400000001e-02 3.552750931856457e-03 1.342147900000000e-03
3.837304400000000e-01 1.672466639999999e-02 3.573090966176852e-03 1.342123600000000e-03
3.848936600000000e-01 1.785281520000000e-02 3.508087929746097e-03 1.342123600000000e-03
3.860568700000000e-01 1.876493280000001e-02 3.578652422573164e-03 1.342099300000000e-03
3.872200800000000e-01 1.984559040000000e-02 3.493576156279000e-03 1.342099300000000e-03
3.883833000000000e-01 1.947153360000000e-02 3.552076287635613e-03 1.342099300000000e-03
3.895465100000000e-01 1.975774079999999e-02 3.539164075389593e-03 1.342074900000000e-03
3.907097300000000e-01 2.111954400000000e-02 3.519919039373479e-03 1.342050600000000e-03
3.918729400000000e-01 2.067697680000000e-02 3.500102439666191e-03 1.342086400000000e-03
3.930361900000000e-01 2.204887200000000e-02 3.474454111230841e-03 1.342050600000000e-03
3.941994000000000e-01 2.209825920000000e-02 3.508076759434191e-03 1.342026300000000e-03
3.953626200000000e-01 2.182218000000000e-02 3.456822461776235e-03 1.342026300000000e-03
3.965258300000000e-01 2.188621800000000e-02 3.424261286581275e-03 1.342002000000000e-03
3.976890400000000e-01 2.102717760000001e-02 3.462406787900476e-03 1.342002000000000e-03
3.988522600000000e-01 2.074587720000000e-02 3.469680396637194e-03 1.341977600000000e-03
4.000154700000000e-01 2.283935760000000e-02 3.479890675301760e-03 1.341977600000000e-03
4.011786900000000e-01 2.309024760000000e-02 3.383698551977528e-03 1.341977600000000e-03
4.023419000000000e-01 2.124838800000001e-02 3.448870900723877e-03 1.341953300000000e-03
4.035051200000000e-01 1.972337040000000e-02 3.360158634142154e-03 1.341953300000000e-03
4.046683300000000e-01 1.957415279999999e-02 3.385669344629660e-03 1.341929000000000e-03
4.058315500000000e-01 1.924614720000000e-02 3.341487483005778e-03 1.341929000000000e-03
4.069947600000000e-01 1.907763719999999e-02 3.353190199732257e-03 1.341904600000000e-03
4.081579700000000e-01 1.899824520000000e-02 3.362816501523898e-03 1.341904600000000e-03
4.093211900000000e-01 2.127103680000000e-02 3.306775605731074e-03 1.341891800000000e-03
