<X> <Y> <dY> <dX>
3.278960600000000e-01 2.414265600000007e-03 3.701624606040719e-03 1.342610100000000e-03
3.290592700000000e-01 3.840831600000001e-03 3.726730741793020e-03 1.342610100000000e-03
3.302224900000000e-01 3.287685600000003e-03 3.752463358294477e-03 1.342585800000000e-03
3.313857000000000e-01 3.335040000000000e-03 3.674682263188677e-03 1.342585800000000e-03
3.325489200000000e-01 3.442695600000008e-03 3.691811558819995e-03 1.342561400000000e-03
3.337121300000000e-01 3.360393600000009e-03 3.641032698562995e-03 1.342561400000000e-03
3.348753500000000e-01 2.238721199999994e-03 3.735924314780547e-03 1.342561400000000e-03
3.360385600000000e-01 1.084994399999999e-03 3.715894978805191e-03 1.342537100000000e-03
3.372017700000000e-01 2.571912000000083e-04 3.600626643423015e-03 1.342537100000000e-03
3.383649900000000e-01 2.966502000000013e-03 3.675090344782175e-03 1.342524300000000e-03
3.395282300000000e-01 1.435956000000012e-03 3.611268395916345e-03 1.342512800000000e-03
3.406914500000000e-01 1.050751200000001e-03 3.678092036866570e-03 1.342512800000000e-03
3.418546600000000e-01 2.484733199999987e-03 3.640243961295825e-03 1.342488500000000e-03
3.430178800000000e-01 3.554934000000003e-03 3.623808852104077e-03 1.342488500000000e-03
3.441810900000000e-01 2.278863600000015e-03 3.650266910419478e-03 1.342464100000000e-03
3.453443100000000e-01 3.580132800000016e-03 3.551166281608487e-03 1.342464100000000e-03
3.465075200000000e-01 4.064233200000004e-03 3.614858145124563e-03 1.342439800000000e-03
3.476707300000000e-01 2.768007600000004e-03 3.532974671552393e-03 1.342439800000000e-03
3.488339500000000e-01 3.251281200000008e-03 3.552211353963620e-03 1.342415500000000e-03
3.499971600000000e-01 3.388489200000002e-03 3.541178122995975e-03 1.342415500000000e-03
3.511603800000000e-01 4.063519200000016e-03 3.618100644970143e-03 1.342391100000000e-03
3.523235900000000e-01 5.674051200000001e-03 3.529752492536015e-03 1.342415500000000e-03
3.534868100000000e-01 6.222525599999997e-03 3.481214936146565e-03 1.342391100000000e-03
3.546500200000000e-01 6.391748399999998e-03 3.556871564468935e-03 1.342366800000000e-03
3.558132400000000e-01 4.915340399999991e-03 3.506673926425933e-03 1.342378300000000e-03
3.569764800000000e-01 4.938602399999987e-03 3.514464913603079e-03 1.342366800000000e-03
3.581396900000000e-01 2.696817600000003e-03 3.477521738274742e-03 1.342342500000000e-03
3.593029100000000e-01 6.285444000000027e-04 3.423760085905238e-03 1.342342500000000e-03
3.604661200000000e-01 1.915531200000004e-03 3.533053338488267e-03 1.342318100000000e-03
3.616293400000000e-01 3.555663600000003e-03 3.449922281215149e-03 1.342318100000000e-03
3.627925500000000e-01 2.467011599999999e-03 3.455066403556107e-03 1.342293800000000e-03
3.639557700000000e-01 1.164663600000012e-03 3.435153676298354e-03 1.342293800000000e-03
3.651189800000000e-01 4.218598800000002e-03 3.433618804248185e-03 1.342293800000000e-03
3.662821900000000e-01 3.417119999999983e-03 3.453390470431887e-03 1.342269500000000e-03
3.674454100000000e-01 3.772177200000002e-03 3.351372381346427e-03 1.342269500000000e-03
3.686086200000000e-01 3.680911199999997e-03 3.442941640872027e-03 1.342245100000000e-03
3.697718400000000e-01 3.178428000000011e-03 3.389013235007727e-03 1.342245100000000e-03
3.709350500000000e-01 4.331284799999985e-03 3.414541947599234e-03 1.342245100000000e-03
3.720982700000000e-01 4.659177600000000e-03 3.386886373998583e-03 1.342196500000000e-03
3.732614800000000e-01 3.990893999999997e-03 3.304505727283603e-03 1.342245100000000e-03
3.744247000000000e-01 1.052047199999990e-03 3.359943967902341e-03 1.342232300000000e-03
3.755879400000000e-01 2.950346400000015e-03 3.317308625683391e-03 1.342220800000000e-03
3.767511500000000e-01 4.333105200000006e-03 3.317304461224685e-03 1.342220800000000e-03
3.779143700000000e-01 3.716451599999999e-03 3.337227618109606e-03 1.342196500000000e-03
3.790775800000000e-01 3.354748799999996e-03 3.320470747752117e-03 1.342172200000000e-03
3.802408000000000e-01 4.777187999999981e-03 3.352223625746503e-03 1.342172200000000e-03
3.814040100000000e-01 5.245081200000008e-03 3.249978579472912e-03 1.342172200000000e-03
3.825672300000000e-01 5.443932000000004e-03 3.319631085512947e-03 1.342147900000000e-03
3.837304400000000e-01 4.140386399999983e-03 3.366031839010368e-03 1.342123600000000e-03
3.848936600000000e-01 5.142859199999997e-03 3.300844856982068e-03 1.342123600000000e-03
3.860568700000000e-01 5.106682800000002e-03 3.352299065750658e-03 1.342099300000000e-03
3.872200800000000e-01 4.733744399999985e-03 3.248750968923031e-03 1.342099300000000e-03
3.883833000000000e-01 4.072995599999999e-03 3.299295035283408e-03 1.342099300000000e-03
3.895465100000000e-01 4.333690800000007e-03 3.287683962227651e-03 1.342074900000000e-03
3.907097300000000e-01 6.069131999999996e-03 3.272660221434824e-03 1.342050600000000e-03
3.918729400000000e-01 6.223084800000009e-03 3.261993615089226e-03 1.342086400000000e-03
3.930361900000000e-01 5.895455999999989e-03 3.210392048470032e-03 1.342050600000000e-03
3.941994000000000e-01 6.430633199999989e-03 3.249458296420100e-03 1.342026300000000e-03
3.953626200000000e-01 5.928383999999987e-03 3.198071720988995e-03 1.342026300000000e-03
3.965258300000000e-01 4.534193999999999e-03 3.145671182775443e-03 1.342002000000000e-03
3.976890400000000e-01 2.679057599999993e-03 3.165583359739682e-03 1.342002000000000e-03
3.988522600000000e-01 3.849259199999985e-03 3.194437597649912e-03 1.341977600000000e-03
4.000154700000000e-01 4.117875600000005e-03 3.173836228605782e-03 1.341977600000000e-03
4.011786900000000e-01 4.221111599999994e-03 3.082881846622227e-03 1.341977600000000e-03
4.023419000000000e-01 4.643478000000002e-03 3.178723460696687e-03 1.341953300000000e-03
4.035051200000000e-01 3.840218399999998e-03 3.108373759142872e-03 1.341953300000000e-03
4.046683300000000e-01 5.199616799999994e-03 3.152382784904629e-03 1.341929000000000e-03
4.058315500000000e-01 6.149995199999999e-03 3.131852358755312e-03 1.341929000000000e-03
4.069947600000000e-01 4.825231199999991e-03 3.125947860098177e-03 1.341904600000000e-03
4.081579700000000e-01 5.350261200000012e-03 3.143563124436167e-03 1.341904600000000e-03
4.093211900000000e-01 7.925326800000007e-03 3.092514427403228e-03 1.341891800000000e-03
4.104844300000000e-01 7.873783199999998e-03 3.134427875340148e-03 1.341856000000000e-03
4.116476500000000e-01 6.143592000000013e-03 3.046985844801785e-03 1.341856000000000e-03
4.128108600000000e-01 6.186368399999993e-03 3.042215309922133e-03 1.341831600000000e-03
4.139740800000000e-01 5.633402400000009e-03 3.122331039420098e-03 1.341807300000000e-03
4.151372900000000e-01 6.266494800000019e-03 3.003634912361194e-03 1.341831600000000e-03
4.163005100000000e-01 7.929685199999995e-03 3.082303728929676e-03 1.341807300000000e-03
4.174637200000000e-01 7.644388800000009e-03 3.035527962241521e-03 1.341783100000000e-03
4.186269300000000e-01 7.205383200000000e-03 3.068043755451209e-03 1.341783100000000e-03
4.197901500000000e-01 5.367001199999997e-03 3.067321517479194e-03 1.341758800000000e-03
4.209533600000000e-01 6.221227200000001e-03 2.973221843038826e-03 1.341734400000000e-03
4.221165800000000e-01 7.786214400000013e-03 3.016406215905391e-03 1.341734400000000e-03
4.232797900000000e-01 7.946150400000008e-03 2.967939008748838e-03 1.341734400000000e-03
4.244430100000000e-01 9.591398400000006e-03 3.006700386187442e-03 1.341710100000000e-03
4.256062200000000e-01 9.713589600000020e-03 2.981613054163389e-03 1.341685800000000e-03
4.267694400000000e-01 8.833172400000002e-03 2.983393556825280e-03 1.341685800000000e-03
4.279326500000000e-01 7.111464000000005e-03 2.986390216018005e-03 1.341697300000000e-03
4.290958900000000e-01 6.743030400000002e-03 2.948588998137333e-03 1.341661400000000e-03
4.302591100000000e-01 8.401528799999993e-03 2.930432964814920e-03 1.341637100000000e-03
4.314223200000000e-01 7.138004399999986e-03 2.956944725525731e-03 1.341637100000000e-03
4.325855400000000e-01 6.602319599999990e-03 2.913001070231155e-03 1.341637100000000e-03
4.337487500000000e-01 7.862059199999990e-03 2.937870568008840e-03 1.341612800000000e-03
4.349119700000000e-01 8.017495199999995e-03 2.923903923623602e-03 1.341612800000000e-03
4.360751800000000e-01 8.909609999999990e-03 2.929548693152671e-03 1.341588400000000e-03
4.372384000000000e-01 1.013287680000001e-02 2.953142027871385e-03 1.341564100000000e-03
4.384016100000000e-01 9.850022399999993e-03 2.970249263714016e-03 1.341564100000000e-03
4.395648200000000e-01 9.994137600000003e-03 2.938020741157014e-03 1.341564100000000e-03
4.407280400000000e-01 1.231143360000001e-02 2.973366962291110e-03 1.341539900000000e-03
4.418912500000000e-01 1.335903839999999e-02 2.992092006979172e-03 1.341539900000000e-03
4.430544700000000e-01 1.729835759999999e-02 3.032843311135273e-03 1.341515600000000e-03
4.442176800000000e-01 2.082747840000001e-02 3.077837041196457e-03 1.341491200000000e-03
4.453809000000000e-01 2.399850120000001e-02 3.085911792800931e-03 1.341502800000000e-03
4.465441400000000e-01 2.631668880000000e-02 3.169616385578660e-03 1.341466900000000e-03
4.477073600000000e-01 2.667673560000000e-02 3.166850426342980e-03 1.341442600000000e-03
4.488705700000000e-01 2.816867880000000e-02 3.152999184506269e-03 1.341442600000000e-03
4.500337800000000e-01 2.463584760000000e-02 3.094307298573212e-03 1.341418200000000e-03
4.511970000000000e-01 2.308074719999999e-02 3.029727097549309e-03 1.341418200000000e-03
4.523602100000000e-01 2.183375159999999e-02 3.050406489700662e-03 1.341393900000000e-03
4.535234300000000e-01 1.710123600000000e-02 2.938351983981942e-03 1.341369600000000e-03
4.546866400000000e-01 1.685126760000000e-02 2.901462685843919e-03 1.341369600000000e-03
4.558498600000000e-01 1.345641719999999e-02 2.899552652670344e-03 1.341345300000000e-03
4.570130700000000e-01 1.218456599999999e-02 2.762269551765368e-03 1.341345300000000e-03
4.581762900000000e-01 1.047240840000000e-02 2.820399335510743e-03 1.341321000000000e-03
4.593395000000000e-01 1.019597160000001e-02 2.737874731638649e-03 1.341321000000000e-03
4.605027100000000e-01 9.007603199999995e-03 2.736246420029417e-03 1.341296700000000e-03
4.616659300000000e-01 8.925209999999996e-03 2.751224312834360e-03 1.341296700000000e-03
4.628291400000000e-01 8.679760799999993e-03 2.783773497297626e-03 1.341283900000000e-03
4.639923900000000e-01 9.113155199999987e-03 2.782113359481848e-03 1.341272400000000e-03
4.651556000000000e-01 8.439637199999994e-03 2.720748213075588e-03 1.341248000000000e-03
4.663188200000000e-01 8.290165199999991e-03 2.737697363894903e-03 1.341248000000000e-03
4.674820300000000e-01 7.436991600000006e-03 2.718994462433614e-03 1.341223700000000e-03
4.686452400000000e-01 7.147485600000014e-03 2.683119032821305e-03 1.341199400000000e-03
4.698084600000000e-01 8.544503999999993e-03 2.713784818037152e-03 1.341199400000000e-03
4.709716700000000e-01 7.540228800000008e-03 2.683226734213187e-03 1.341175100000000e-03
4.721348900000000e-01 9.231763200000003e-03 2.687795901803872e-03 1.341175100000000e-03
4.732981000000000e-01 8.148085200000007e-03 2.661797597001008e-03 1.341150700000000e-03
4.744613200000000e-01 7.540286399999999e-03 2.641391017337388e-03 1.341126500000000e-03
4.756245300000000e-01 8.079181200000000e-03 2.669377007081801e-03 1.341126500000000e-03
4.767877500000000e-01 8.308348800000004e-03 2.664125927659771e-03 1.341102200000000e-03
4.779509600000000e-01 8.766188400000008e-03 2.651775586399996e-03 1.341077800000000e-03
4.791141700000000e-01 7.812314400000005e-03 2.646231653524644e-03 1.341053500000000e-03
4.802773900000000e-01 8.358268799999990e-03 2.637136430559995e-03 1.341053500000000e-03
4.814406000000000e-01 8.794281599999995e-03 2.607838747963446e-03 1.341065000000000e-03
4.826038500000000e-01 8.973052800000009e-03 2.618999655531293e-03 1.341029200000000e-03
4.837670600000000e-01 8.236991999999993e-03 2.574112044526087e-03 1.341029200000000e-03
4.849302800000000e-01 9.067624800000012e-03 2.574708495885530e-03 1.341004900000000e-03
4.860934900000000e-01 8.450272799999997e-03 2.620366963798069e-03 1.340980500000000e-03
4.872567100000000e-01 8.149649999999994e-03 2.613133615358885e-03 1.340980500000000e-03
4.884199200000000e-01 7.216473600000012e-03 2.584393275713815e-03 1.340956300000000e-03
4.895831300000000e-01 5.826308399999991e-03 2.554835751585487e-03 1.340956300000000e-03
4.907463500000000e-01 5.799082800000008e-03 2.575104141172048e-03 1.340932000000000e-03
4.919095600000000e-01 6.281455200000000e-03 2.550893621064774e-03 1.340907600000000e-03
4.930727800000000e-01 5.748038400000002e-03 2.517835332871309e-03 1.340907600000000e-03
4.942359900000000e-01 5.230645200000005e-03 2.542196632388336e-03 1.340883300000000e-03
4.953992100000000e-01 6.204744000000002e-03 2.553677564428789e-03 1.340883300000000e-03
4.965624200000000e-01 9.035959200000004e-03 2.533085076515837e-03 1.340859000000000e-03
4.977256400000000e-01 7.067881200000002e-03 2.548825429616875e-03 1.340834700000000e-03
4.988888500000000e-01 7.486975200000000e-03 2.501308586098832e-03 1.340821900000000e-03
5.000520899999999e-01 6.454378800000008e-03 2.523880270850570e-03 1.340823200000000e-03
5.012152800000000e-01 5.747414400000000e-03 2.512506538628137e-03 1.340821900000000e-03
5.023785200000001e-01 6.920876400000001e-03 2.469573521328441e-03 1.340750300000000e-03
5.035417100000000e-01 7.006608000000004e-03 2.499110651658662e-03 1.340773300000000e-03
5.047049500000000e-01 7.862515200000001e-03 2.489850038123182e-03 1.340750300000000e-03
5.058681400000000e-01 7.616209200000004e-03 2.518098382570310e-03 1.340773300000000e-03
5.070313800000000e-01 7.364941200000011e-03 2.494208977155437e-03 1.340701700000000e-03
5.081945700000000e-01 7.475796000000006e-03 2.517946091200345e-03 1.340724600000000e-03
5.093578100000000e-01 7.802199599999991e-03 2.478652985435609e-03 1.340724600000000e-03
5.105210500000000e-01 6.538094399999995e-03 2.474785003879804e-03 1.340653000000000e-03
5.116842400000000e-01 7.223360400000001e-03 2.425047403102498e-03 1.340676000000000e-03
5.128474800000000e-01 6.550960799999998e-03 2.430579657193257e-03 1.340653000000000e-03
5.140106700000000e-01 7.033701600000001e-03 2.474117083939421e-03 1.340627400000000e-03
5.151739100000000e-01 8.716700399999998e-03 2.445229792178765e-03 1.340604400000000e-03
5.163371000000000e-01 7.979524800000000e-03 2.458069198557370e-03 1.340578800000000e-03
5.175003400000000e-01 7.288928400000000e-03 2.392553490612811e-03 1.340604400000000e-03
5.186635300000000e-01 6.667430399999997e-03 2.432720233727945e-03 1.340578800000000e-03
5.198267700000000e-01 8.353446000000002e-03 2.430591958742239e-03 1.340555800000000e-03
5.209899500000000e-01 8.914767600000002e-03 2.393102206123208e-03 1.340578800000000e-03
5.221532000000000e-01 7.465223999999999e-03 2.398717782522176e-03 1.340507200000000e-03
5.233163800000000e-01 6.603822000000005e-03 2.385616206626383e-03 1.340530100000000e-03
5.244796300000000e-01 5.537206800000003e-03 2.410703668322243e-03 1.340458500000000e-03
5.256428100000000e-01 5.090730000000008e-03 2.393357950191782e-03 1.340481600000000e-03
5.268060600000000e-01 6.266529599999998e-03 2.317617173207296e-03 1.340432900000000e-03
5.279693000000000e-01 5.986034400000005e-03 2.399160110347630e-03 1.340458500000000e-03
5.291324900000000e-01 6.398063999999995e-03 2.346465863976309e-03 1.340481600000000e-03
5.302957300000000e-01 6.944330399999992e-03 2.373869151472318e-03 1.340410000000000e-03
5.314589100000000e-01 6.795700799999995e-03 2.337563544852543e-03 1.340432900000000e-03
5.326221600000000e-01 6.656647199999995e-03 2.344562625983825e-03 1.340361300000000e-03
5.337853400000000e-01 6.950609999999994e-03 2.352751047550828e-03 1.340384400000000e-03
5.349485899999999e-01 6.544063200000000e-03 2.315438487973050e-03 1.340361300000000e-03
5.361117700000000e-01 6.680917199999993e-03 2.337815961953648e-03 1.340335700000000e-03
5.372750200000000e-01 6.550095600000003e-03 2.314200358436282e-03 1.340264100000000e-03
5.384382000000000e-01 6.612558000000000e-03 2.307963528412293e-03 1.340335700000000e-03
5.396014500000000e-01 6.120998400000005e-03 2.300603175057700e-03 1.340264100000000e-03
5.407646300000000e-01 6.591482400000007e-03 2.278253326843424e-03 1.340238500000000e-03
5.419278700000000e-01 6.777951600000005e-03 2.302489942939111e-03 1.340215400000000e-03
5.430910600000000e-01 6.996922800000000e-03 2.262936522031468e-03 1.340287000000000e-03
5.442543000000000e-01 6.865382399999998e-03 2.305740127153859e-03 1.340238500000000e-03
5.454175500000000e-01 6.251244000000000e-03 2.273860787986898e-03 1.340166900000000e-03
5.465807300000000e-01 7.456848000000001e-03 2.288101821159464e-03 1.340189800000000e-03
5.477439800000000e-01 8.620572000000000e-03 2.320513539756428e-03 1.340118200000000e-03
5.489071599999999e-01 9.000405600000008e-03 2.298340827845210e-03 1.340141300000000e-03
5.500704100000000e-01 8.291716799999993e-03 2.281257430137128e-03 1.340118200000000e-03
5.512335900000001e-01 9.347135999999995e-03 2.285032690702403e-03 1.340092600000000e-03
5.523968299999999e-01 7.793174399999995e-03 2.280261351889033e-03 1.340069600000000e-03
5.535600200000000e-01 8.406007199999998e-03 2.278368535530242e-03 1.340092600000000e-03
5.547232600000001e-01 8.597164800000001e-03 2.280216264285324e-03 1.340069600000000e-03
5.558864500000000e-01 7.975108800000002e-03 2.272540989402742e-03 1.340092600000000e-03
5.570496900000000e-01 8.602928399999996e-03 2.249094886323010e-03 1.340021000000000e-03
5.582128800000000e-01 8.222086800000007e-03 2.267691780061699e-03 1.340044100000000e-03
